,year,driver,team,track,FP2 fastest lap,FP2 tyre life,FP3 fastest lap,FP3 tyre life,theoretical fastest lap,qualifying time
0,2020,FIT,Haas F1 Team,Sakhir Grand Prix,56.11,2.0,55.666,2.0,55.666,55.426
0,2020,VER,Red Bull Racing,Abu Dhabi Grand Prix,97.046,5.0,96.251,6.0,96.251,95.246
0,2020,BOT,Mercedes,Abu Dhabi Grand Prix,96.276,2.0,97.085,5.0,97.085,95.271
0,2020,HAM,Mercedes,Abu Dhabi Grand Prix,96.479,2.0,97.012,2.0,97.012,95.332
0,2020,NOR,McLaren,Abu Dhabi Grand Prix,97.438,2.0,96.994,3.0,96.994,95.497
0,2020,ALB,Red Bull Racing,Abu Dhabi Grand Prix,97.263,2.0,96.752,5.0,96.752,95.571
0,2020,SAI,McLaren,Abu Dhabi Grand Prix,97.616,2.0,97.068,2.0,97.068,95.815
0,2020,KVY,AlphaTauri,Abu Dhabi Grand Prix,97.596,4.0,97.266,2.0,97.266,95.963
0,2020,STR,Racing Point,Abu Dhabi Grand Prix,97.56,2.0,97.03,2.0,97.03,96.046
0,2020,LEC,Ferrari,Abu Dhabi Grand Prix,97.508,2.0,97.27,2.0,97.27,96.065
0,2020,GAS,AlphaTauri,Abu Dhabi Grand Prix,97.9,6.0,97.371,4.0,97.371,96.242
0,2020,OCO,Renault,Abu Dhabi Grand Prix,97.505,2.0,96.899,2.0,96.899,96.359
0,2020,RIC,Renault,Abu Dhabi Grand Prix,97.508,2.0,96.877,2.0,96.877,96.406
0,2020,VET,Ferrari,Abu Dhabi Grand Prix,98.198,3.0,97.728,2.0,97.728,96.631
0,2020,GIO,Alfa Romeo Racing,Abu Dhabi Grand Prix,98.564,2.0,97.9,2.0,97.9,98.248
0,2020,PER,Racing Point,Abu Dhabi Grand Prix,97.506,2.0,97.227,2.0,97.227,96.034
0,2020,RAI,Alfa Romeo Racing,Abu Dhabi Grand Prix,98.068,2.0,98.269,2.0,98.269,97.555
0,2020,MAG,Haas F1 Team,Abu Dhabi Grand Prix,98.504,2.0,98.457,2.0,98.457,97.863
0,2020,RUS,Williams,Abu Dhabi Grand Prix,98.817,2.0,97.886,2.0,97.886,98.045
0,2020,FIT,Haas F1 Team,Abu Dhabi Grand Prix,99.027,3.0,99.159,2.0,99.159,98.173
0,2020,LAT,Williams,Abu Dhabi Grand Prix,99.132,2.0,98.765,2.0,98.765,98.443
0,2021,VER,Red Bull Racing,Bahrain Grand Prix,90.847,2.0,90.577,2.0,90.577,88.997
0,2021,HAM,Mercedes,Bahrain Grand Prix,91.082,2.0,91.316,2.0,91.316,89.385
0,2021,BOT,Mercedes,Bahrain Grand Prix,91.218,2.0,91.855,2.0,91.855,89.586
0,2021,LEC,Ferrari,Bahrain Grand Prix,91.612,2.0,92.482,2.0,92.482,89.678
0,2021,GAS,AlphaTauri,Bahrain Grand Prix,91.483,2.0,91.583,2.0,91.583,89.809
0,2021,RIC,McLaren,Bahrain Grand Prix,91.23,2.0,92.477,2.0,92.477,89.927
0,2021,NOR,McLaren,Bahrain Grand Prix,90.942,2.0,92.86,2.0,92.86,89.974
0,2021,SAI,Ferrari,Bahrain Grand Prix,91.127,2.0,92.108,2.0,92.108,90.215
0,2021,ALO,Alpine,Bahrain Grand Prix,91.77,2.0,92.82,2.0,92.82,90.249
0,2021,STR,Aston Martin,Bahrain Grand Prix,91.393,2.0,92.431,2.0,92.431,90.601
0,2021,PER,Red Bull Racing,Bahrain Grand Prix,91.503,2.0,91.908,2.0,91.908,90.659
0,2021,GIO,Alfa Romeo Racing,Bahrain Grand Prix,91.74,2.0,92.5,2.0,92.5,90.708
0,2021,TSU,AlphaTauri,Bahrain Grand Prix,91.294,2.0,92.709,3.0,92.709,91.203
0,2021,RAI,Alfa Romeo Racing,Bahrain Grand Prix,91.862,2.0,92.224,2.0,92.224,91.238
0,2021,RUS,Williams,Bahrain Grand Prix,92.331,2.0,93.323,2.0,93.323,93.43
0,2021,OCO,Alpine,Bahrain Grand Prix,91.601,2.0,92.423,2.0,92.423,91.724
0,2021,LAT,Williams,Bahrain Grand Prix,93.4,2.0,93.959,2.0,93.959,91.936
0,2021,VET,Aston Martin,Bahrain Grand Prix,91.769,2.0,92.755,2.0,92.755,92.056
0,2021,MSC,Haas F1 Team,Bahrain Grand Prix,93.297,2.0,93.422,2.0,93.422,92.449
0,2021,MAZ,Haas F1 Team,Bahrain Grand Prix,93.449,2.0,93.622,9.0,93.622,93.273
0,2021,HAM,Mercedes,Emilia Romagna Grand Prix,75.561,4.0,75.515,2.0,75.515,74.411
0,2021,PER,Red Bull Racing,Emilia Romagna Grand Prix,76.411,4.0,75.551,5.0,75.551,74.446
0,2021,VER,Red Bull Racing,Emilia Romagna Grand Prix,76.999,2.0,74.958,2.0,74.958,74.498
0,2021,LEC,Ferrari,Emilia Romagna Grand Prix,76.371,5.0,75.738,2.0,75.738,74.74
0,2021,GAS,AlphaTauri,Emilia Romagna Grand Prix,75.629,4.0,75.89,10.0,75.89,74.79
0,2021,RIC,McLaren,Emilia Romagna Grand Prix,77.281,8.0,76.253,6.0,76.253,74.826
0,2021,NOR,McLaren,Emilia Romagna Grand Prix,76.485,2.0,75.414,4.0,75.414,74.875
0,2021,BOT,Mercedes,Emilia Romagna Grand Prix,75.551,8.0,75.908,3.0,75.908,74.898
0,2021,OCO,Alpine,Emilia Romagna Grand Prix,76.817,2.0,76.228,2.0,76.228,75.21
0,2021,STR,Aston Martin,Emilia Romagna Grand Prix,76.737,2.0,76.245,5.0,76.245,75.176
0,2021,SAI,Ferrari,Emilia Romagna Grand Prix,75.834,2.0,75.908,4.0,75.908,75.199
0,2021,RUS,Williams,Emilia Romagna Grand Prix,77.179,8.0,76.427,4.0,76.427,75.261
0,2021,VET,Aston Martin,Emilia Romagna Grand Prix,77.092,2.0,76.389,2.0,76.389,75.394
0,2021,LAT,Williams,Emilia Romagna Grand Prix,76.823,4.0,76.537,4.0,76.537,75.593
0,2021,ALO,Alpine,Emilia Romagna Grand Prix,76.835,4.0,76.186,4.0,76.186,75.593
0,2021,RAI,Alfa Romeo Racing,Emilia Romagna Grand Prix,77.273,2.0,76.803,4.0,76.803,75.974
0,2021,GIO,Alfa Romeo Racing,Emilia Romagna Grand Prix,76.513,2.0,76.612,2.0,76.612,76.122
0,2021,MSC,Haas F1 Team,Emilia Romagna Grand Prix,77.35,6.0,76.448,4.0,76.448,76.279
0,2021,MAZ,Haas F1 Team,Emilia Romagna Grand Prix,77.857,7.0,77.398,2.0,77.398,76.797
0,2021,BOT,Mercedes,Portuguese Grand Prix,80.181,2.0,78.82,3.0,78.82,78.348
0,2021,HAM,Mercedes,Portuguese Grand Prix,79.837,3.0,78.725,4.0,78.725,78.355
0,2021,VER,Red Bull Racing,Portuguese Grand Prix,79.98,2.0,78.489,6.0,78.489,78.746
0,2021,PER,Red Bull Racing,Portuguese Grand Prix,80.516,5.0,78.84,5.0,78.84,78.89
0,2021,SAI,Ferrari,Portuguese Grand Prix,80.197,3.0,79.05,9.0,79.05,79.039
0,2021,OCO,Alpine,Portuguese Grand Prix,80.235,5.0,78.86,4.0,78.86,79.042
0,2021,NOR,McLaren,Portuguese Grand Prix,80.757,4.0,79.272,3.0,79.272,79.116
0,2021,LEC,Ferrari,Portuguese Grand Prix,80.36,3.0,79.001,8.0,79.001,79.306
0,2021,GAS,AlphaTauri,Portuguese Grand Prix,80.558,9.0,79.374,7.0,79.374,79.475
0,2021,VET,Aston Martin,Portuguese Grand Prix,81.074,2.0,80.214,5.0,80.214,79.659
0,2021,RUS,Williams,Portuguese Grand Prix,80.976,5.0,80.127,6.0,80.127,79.109
0,2021,GIO,Alfa Romeo Racing,Portuguese Grand Prix,81.238,5.0,79.588,6.0,79.588,79.216
0,2021,ALO,Alpine,Portuguese Grand Prix,80.22,2.0,79.949,5.0,79.949,79.456
0,2021,TSU,AlphaTauri,Portuguese Grand Prix,81.053,7.0,79.485,8.0,79.485,79.463
0,2021,RAI,Alfa Romeo Racing,Portuguese Grand Prix,81.225,2.0,79.415,2.0,79.415,79.812
0,2021,RIC,McLaren,Portuguese Grand Prix,80.418,4.0,79.582,3.0,79.582,79.839
0,2021,STR,Aston Martin,Portuguese Grand Prix,80.427,2.0,80.09,6.0,80.09,79.913
0,2021,LAT,Williams,Portuguese Grand Prix,81.855,4.0,80.681,4.0,80.681,80.285
0,2021,MSC,Haas F1 Team,Portuguese Grand Prix,81.537,3.0,80.033,3.0,80.033,80.452
0,2021,MAZ,Haas F1 Team,Portuguese Grand Prix,82.638,2.0,80.69,2.0,80.69,80.912
0,2021,HAM,Mercedes,Spanish Grand Prix,78.17,2.0,78.07,5.0,78.07,76.741
0,2021,VER,Red Bull Racing,Spanish Grand Prix,78.785,6.0,77.835,2.0,77.835,76.777
0,2021,BOT,Mercedes,Spanish Grand Prix,78.309,2.0,78.423,2.0,78.423,76.873
0,2021,LEC,Ferrari,Spanish Grand Prix,78.335,2.0,78.308,2.0,78.308,77.51
0,2021,OCO,Alpine,Spanish Grand Prix,78.466,2.0,78.7,2.0,78.7,77.58
0,2021,SAI,Ferrari,Spanish Grand Prix,78.674,2.0,78.41,2.0,78.41,77.62
0,2021,RIC,McLaren,Spanish Grand Prix,79.195,2.0,78.582,2.0,78.582,77.622
0,2021,PER,Red Bull Racing,Spanish Grand Prix,78.918,2.0,78.606,2.0,78.606,77.701
0,2021,NOR,McLaren,Spanish Grand Prix,79.092,2.0,78.494,3.0,78.494,78.01
0,2021,ALO,Alpine,Spanish Grand Prix,78.518,2.0,78.662,2.0,78.662,78.147
0,2021,STR,Aston Martin,Spanish Grand Prix,79.134,2.0,78.877,2.0,78.877,77.974
0,2021,GAS,AlphaTauri,Spanish Grand Prix,78.593,5.0,78.535,5.0,78.535,77.982
0,2021,VET,Aston Martin,Spanish Grand Prix,78.947,2.0,79.363,2.0,79.363,78.079
0,2021,GIO,Alfa Romeo Racing,Spanish Grand Prix,79.122,2.0,79.214,2.0,79.214,78.356
0,2021,RUS,Williams,Spanish Grand Prix,79.957,2.0,79.005,2.0,79.005,79.154
0,2021,TSU,AlphaTauri,Spanish Grand Prix,78.619,5.0,78.673,2.0,78.673,78.556
0,2021,RAI,Alfa Romeo Racing,Spanish Grand Prix,79.213,2.0,78.597,2.0,78.597,78.917
0,2021,MSC,Haas F1 Team,Spanish Grand Prix,80.326,6.0,79.999,2.0,79.999,79.117
0,2021,LAT,Williams,Spanish Grand Prix,80.046,4.0,79.392,2.0,79.392,79.219
0,2021,MAZ,Haas F1 Team,Spanish Grand Prix,80.753,2.0,80.237,2.0,80.237,79.807
0,2021,LEC,Ferrari,Monaco Grand Prix,71.684,7.0,71.552,6.0,71.552,70.346
0,2021,VER,Red Bull Racing,Monaco Grand Prix,72.081,3.0,71.294,5.0,71.294,70.576
0,2021,BOT,Mercedes,Monaco Grand Prix,72.107,4.0,71.765,7.0,71.765,70.601
0,2021,SAI,Ferrari,Monaco Grand Prix,71.796,3.0,71.341,5.0,71.341,70.611
0,2021,NOR,McLaren,Monaco Grand Prix,72.379,3.0,71.988,4.0,71.988,70.62
0,2021,GAS,AlphaTauri,Monaco Grand Prix,72.498,9.0,72.357,10.0,72.357,70.9
0,2021,HAM,Mercedes,Monaco Grand Prix,72.074,9.0,72.02,7.0,72.02,71.095
0,2021,VET,Aston Martin,Monaco Grand Prix,72.982,4.0,72.537,7.0,72.537,71.419
0,2021,PER,Red Bull Racing,Monaco Grand Prix,72.708,8.0,71.817,5.0,71.817,71.573
0,2021,GIO,Alfa Romeo Racing,Monaco Grand Prix,72.746,4.0,72.539,4.0,72.539,71.779
0,2021,OCO,Alpine,Monaco Grand Prix,73.199,4.0,73.614,8.0,73.614,71.486
0,2021,RIC,McLaren,Monaco Grand Prix,73.257,10.0,72.959,6.0,72.959,71.598
0,2021,STR,Aston Martin,Monaco Grand Prix,73.195,4.0,72.7,4.0,72.7,71.6
0,2021,RAI,Alfa Romeo Racing,Monaco Grand Prix,73.065,9.0,72.298,4.0,72.298,71.642
0,2021,RUS,Williams,Monaco Grand Prix,73.509,13.0,73.447,10.0,73.447,71.83
0,2021,TSU,AlphaTauri,Monaco Grand Prix,74.829,9.0,73.522,16.0,73.522,72.096
0,2021,ALO,Alpine,Monaco Grand Prix,73.175,6.0,73.329,9.0,73.329,72.205
0,2021,LAT,Williams,Monaco Grand Prix,73.593,9.0,73.475,2.0,73.475,72.366
0,2021,MAZ,Haas F1 Team,Monaco Grand Prix,74.407,7.0,73.39,6.0,73.39,72.958
0,2021,LEC,Ferrari,Azerbaijan Grand Prix,102.436,2.0,102.778,4.0,102.778,101.218
0,2021,HAM,Mercedes,Azerbaijan Grand Prix,103.156,5.0,102.697,3.0,102.697,101.45
0,2021,VER,Red Bull Racing,Azerbaijan Grand Prix,102.216,4.0,103.984,4.0,103.984,101.563
0,2021,GAS,AlphaTauri,Azerbaijan Grand Prix,102.534,4.0,102.251,7.0,102.251,101.565
0,2021,SAI,Ferrari,Azerbaijan Grand Prix,102.243,2.0,103.006,7.0,103.006,101.576
0,2021,NOR,McLaren,Azerbaijan Grand Prix,103.018,2.0,103.011,4.0,103.011,101.747
0,2021,PER,Red Bull Racing,Azerbaijan Grand Prix,102.115,4.0,102.595,4.0,102.595,101.917
0,2021,TSU,AlphaTauri,Azerbaijan Grand Prix,103.13,7.0,103.244,4.0,103.244,102.211
0,2021,ALO,Alpine,Azerbaijan Grand Prix,102.693,6.0,103.08,4.0,103.08,102.327
0,2021,BOT,Mercedes,Azerbaijan Grand Prix,104.184,6.0,103.745,4.0,103.745,102.659
0,2021,VET,Aston Martin,Azerbaijan Grand Prix,103.881,6.0,103.585,4.0,103.585,102.224
0,2021,OCO,Alpine,Azerbaijan Grand Prix,103.02,4.0,103.294,4.0,103.294,102.273
0,2021,RIC,McLaren,Azerbaijan Grand Prix,103.298,6.0,103.557,2.0,103.557,102.558
0,2021,RAI,Alfa Romeo Racing,Azerbaijan Grand Prix,103.22,6.0,103.826,4.0,103.826,102.587
0,2021,RUS,Williams,Azerbaijan Grand Prix,104.557,2.0,104.434,3.0,104.434,102.758
0,2021,LAT,Williams,Azerbaijan Grand Prix,106.983,2.0,104.054,2.0,104.054,103.128
0,2021,MSC,Haas F1 Team,Azerbaijan Grand Prix,106.095,2.0,105.282,2.0,105.282,104.158
0,2021,MAZ,Haas F1 Team,Azerbaijan Grand Prix,105.563,6.0,105.711,4.0,105.711,104.238
0,2021,VER,Red Bull Racing,French Grand Prix,92.872,2.0,91.3,3.0,91.3,89.99
0,2021,HAM,Mercedes,French Grand Prix,93.125,2.0,92.266,2.0,92.266,90.248
0,2021,BOT,Mercedes,French Grand Prix,92.88,2.0,92.047,2.0,92.047,90.376
0,2021,PER,Red Bull Racing,French Grand Prix,93.921,5.0,92.238,3.0,92.238,90.445
0,2021,SAI,Ferrari,French Grand Prix,93.698,3.0,92.195,2.0,92.195,90.84
0,2021,GAS,AlphaTauri,French Grand Prix,93.696,5.0,92.707,2.0,92.707,90.868
0,2021,LEC,Ferrari,French Grand Prix,93.55,6.0,92.82,2.0,92.82,90.987
0,2021,NOR,McLaren,French Grand Prix,93.822,5.0,92.336,2.0,92.336,91.252
0,2021,ALO,Alpine,French Grand Prix,93.34,5.0,92.624,2.0,92.624,91.34
0,2021,RIC,McLaren,French Grand Prix,94.079,4.0,92.759,2.0,92.759,91.382
0,2021,OCO,Alpine,French Grand Prix,93.685,5.0,92.681,2.0,92.681,91.736
0,2021,VET,Aston Martin,French Grand Prix,94.447,2.0,93.2,5.0,93.2,91.767
0,2021,GIO,Alfa Romeo Racing,French Grand Prix,93.831,5.0,93.017,2.0,93.017,91.813
0,2021,RUS,Williams,French Grand Prix,95.266,5.0,93.364,2.0,93.364,92.065
0,2021,MSC,Haas F1 Team,French Grand Prix,95.512,2.0,94.143,4.0,94.143,92.942
0,2021,LAT,Williams,French Grand Prix,95.331,2.0,93.584,2.0,93.584,93.062
0,2021,RAI,Alfa Romeo Racing,French Grand Prix,93.786,2.0,93.328,2.0,93.328,93.354
0,2021,MAZ,Haas F1 Team,French Grand Prix,95.551,2.0,94.642,2.0,94.642,93.554
0,2021,STR,Aston Martin,French Grand Prix,94.632,4.0,93.051,2.0,93.051,132.584
0,2021,VER,Red Bull Racing,Styrian Grand Prix,65.412,2.0,64.573,2.0,64.573,63.841
0,2021,BOT,Mercedes,Styrian Grand Prix,66.251,2.0,64.832,2.0,64.832,64.035
0,2021,HAM,Mercedes,Styrian Grand Prix,65.796,2.0,64.369,2.0,64.369,64.067
0,2021,NOR,McLaren,Styrian Grand Prix,65.994,2.0,66.654,5.0,66.654,64.12
0,2021,PER,Red Bull Racing,Styrian Grand Prix,66.089,5.0,65.026,5.0,65.026,64.168
0,2021,LEC,Ferrari,Styrian Grand Prix,66.27,7.0,65.34,2.0,65.34,64.472
0,2021,TSU,AlphaTauri,Styrian Grand Prix,66.451,2.0,65.15,8.0,65.15,64.514
0,2021,ALO,Alpine,Styrian Grand Prix,65.827,2.0,65.4,2.0,65.4,64.574
0,2021,STR,Aston Martin,Styrian Grand Prix,66.079,2.0,65.445,2.0,65.445,64.708
0,2021,RUS,Williams,Styrian Grand Prix,66.628,15.0,65.863,8.0,65.863,64.671
0,2021,SAI,Ferrari,Styrian Grand Prix,66.147,6.0,65.698,2.0,65.698,64.8
0,2021,RIC,McLaren,Styrian Grand Prix,65.748,2.0,66.116,5.0,66.116,64.808
0,2021,VET,Aston Martin,Styrian Grand Prix,65.934,2.0,65.492,2.0,65.492,64.875
0,2021,GIO,Alfa Romeo Racing,Styrian Grand Prix,66.145,8.0,65.556,2.0,65.556,64.913
0,2021,LAT,Williams,Styrian Grand Prix,67.669,4.0,66.119,8.0,66.119,65.175
0,2021,OCO,Alpine,Styrian Grand Prix,65.79,2.0,65.676,2.0,65.676,65.217
0,2021,RAI,Alfa Romeo Racing,Styrian Grand Prix,66.297,9.0,65.942,2.0,65.942,65.429
0,2021,MSC,Haas F1 Team,Styrian Grand Prix,66.886,2.0,65.992,6.0,65.992,66.041
0,2021,MAZ,Haas F1 Team,Styrian Grand Prix,67.404,4.0,66.692,4.0,66.692,66.192
0,2021,VER,Red Bull Racing,Austrian Grand Prix,64.74,2.0,64.591,2.0,64.591,63.72
0,2021,NOR,McLaren,Austrian Grand Prix,65.466,5.0,65.7,5.0,65.7,63.768
0,2021,PER,Red Bull Racing,Austrian Grand Prix,65.516,2.0,65.396,8.0,65.396,63.99
0,2021,HAM,Mercedes,Austrian Grand Prix,64.523,2.0,65.277,5.0,65.277,64.014
0,2021,BOT,Mercedes,Austrian Grand Prix,64.712,2.0,65.129,3.0,65.129,64.049
0,2021,GAS,AlphaTauri,Austrian Grand Prix,65.379,5.0,65.28,6.0,65.28,64.107
0,2021,TSU,AlphaTauri,Austrian Grand Prix,65.356,2.0,65.561,5.0,65.561,64.273
0,2021,VET,Aston Martin,Austrian Grand Prix,65.268,2.0,65.542,2.0,65.542,64.57
0,2021,RUS,Williams,Austrian Grand Prix,65.819,2.0,65.694,2.0,65.694,64.591
0,2021,STR,Aston Martin,Austrian Grand Prix,65.139,5.0,65.546,2.0,65.546,64.618
0,2021,SAI,Ferrari,Austrian Grand Prix,65.62,3.0,65.347,2.0,65.347,64.559
0,2021,LEC,Ferrari,Austrian Grand Prix,65.708,5.0,65.484,8.0,65.484,64.6
0,2021,RIC,McLaren,Austrian Grand Prix,65.698,3.0,65.725,2.0,65.725,64.719
0,2021,ALO,Alpine,Austrian Grand Prix,65.393,4.0,65.434,2.0,65.434,64.856
0,2021,GIO,Alfa Romeo Racing,Austrian Grand Prix,65.511,2.0,65.345,2.0,65.345,65.083
0,2021,RAI,Alfa Romeo Racing,Austrian Grand Prix,65.624,2.0,65.747,6.0,65.747,65.009
0,2021,OCO,Alpine,Austrian Grand Prix,65.527,2.0,65.674,2.0,65.674,65.051
0,2021,LAT,Williams,Austrian Grand Prix,66.014,2.0,66.105,2.0,66.105,65.195
0,2021,MSC,Haas F1 Team,Austrian Grand Prix,65.911,5.0,66.078,2.0,66.078,65.427
0,2021,MAZ,Haas F1 Team,Austrian Grand Prix,66.173,5.0,66.289,7.0,66.289,65.951
0,2021,HAM,Mercedes,British Grand Prix,87.815,2.0,91.131,16.0,91.131,86.134
0,2021,VER,Red Bull Racing,British Grand Prix,87.035,2.0,89.902,18.0,89.902,86.209
0,2021,BOT,Mercedes,British Grand Prix,87.897,5.0,91.18,9.0,91.18,86.328
0,2021,LEC,Ferrari,British Grand Prix,87.828,3.0,90.277,10.0,90.277,86.828
0,2021,PER,Red Bull Racing,British Grand Prix,88.163,2.0,90.8,20.0,90.8,86.844
0,2021,NOR,McLaren,British Grand Prix,87.814,4.0,91.03,18.0,91.03,86.897
0,2021,RIC,McLaren,British Grand Prix,88.211,2.0,91.034,19.0,91.034,86.899
0,2021,RUS,Williams,British Grand Prix,89.857,6.0,91.237,11.0,91.237,86.971
0,2021,SAI,Ferrari,British Grand Prix,87.923,2.0,90.507,6.0,90.507,87.007
0,2021,VET,Aston Martin,British Grand Prix,88.062,2.0,91.593,19.0,91.593,87.179
0,2021,ALO,Alpine,British Grand Prix,88.873,2.0,91.289,5.0,91.289,87.245
0,2021,GAS,AlphaTauri,British Grand Prix,88.449,4.0,91.188,5.0,91.188,87.273
0,2021,OCO,Alpine,British Grand Prix,88.415,2.0,90.707,2.0,90.707,87.34
0,2021,GIO,Alfa Romeo Racing,British Grand Prix,88.827,2.0,91.263,5.0,91.263,87.617
0,2021,STR,Aston Martin,British Grand Prix,89.597,2.0,92.041,17.0,92.041,87.665
0,2021,TSU,AlphaTauri,British Grand Prix,88.6,4.0,91.404,7.0,91.404,88.043
0,2021,RAI,Alfa Romeo Racing,British Grand Prix,89.22,4.0,91.328,17.0,91.328,88.062
0,2021,LAT,Williams,British Grand Prix,89.227,3.0,91.337,12.0,91.337,88.254
0,2021,MSC,Haas F1 Team,British Grand Prix,89.227,4.0,94.017,2.0,94.017,88.738
0,2021,MAZ,Haas F1 Team,British Grand Prix,89.808,4.0,92.474,2.0,92.474,89.051
0,2021,HAM,Mercedes,Hungarian Grand Prix,77.039,2.0,76.826,2.0,76.826,75.419
0,2021,BOT,Mercedes,Hungarian Grand Prix,77.012,2.0,77.055,2.0,77.055,75.734
0,2021,VER,Red Bull Racing,Hungarian Grand Prix,77.31,2.0,76.914,2.0,76.914,75.84
0,2021,PER,Red Bull Racing,Hungarian Grand Prix,77.824,5.0,77.917,2.0,77.917,76.421
0,2021,GAS,AlphaTauri,Hungarian Grand Prix,78.113,2.0,78.115,6.0,78.115,76.483
0,2021,NOR,McLaren,Hungarian Grand Prix,78.313,2.0,77.772,2.0,77.772,76.489
0,2021,LEC,Ferrari,Hungarian Grand Prix,78.37,2.0,77.52,2.0,77.52,76.496
0,2021,OCO,Alpine,Hungarian Grand Prix,77.759,2.0,78.174,2.0,78.174,76.653
0,2021,ALO,Alpine,Hungarian Grand Prix,78.169,2.0,77.992,5.0,77.992,76.715
0,2021,VET,Aston Martin,Hungarian Grand Prix,78.228,2.0,78.235,2.0,78.235,76.75
0,2021,RIC,McLaren,Hungarian Grand Prix,78.737,2.0,77.942,3.0,77.942,76.871
0,2021,STR,Aston Martin,Hungarian Grand Prix,78.32,2.0,78.05,5.0,78.05,76.893
0,2021,RAI,Alfa Romeo Racing,Hungarian Grand Prix,79.277,2.0,78.683,2.0,78.683,77.564
0,2021,GIO,Alfa Romeo Racing,Hungarian Grand Prix,80.186,5.0,79.113,5.0,79.113,77.583
0,2021,SAI,Ferrari,Hungarian Grand Prix,78.441,2.0,77.497,2.0,77.497,76.649
0,2021,TSU,AlphaTauri,Hungarian Grand Prix,79.671,2.0,78.461,5.0,78.461,77.919
0,2021,RUS,Williams,Hungarian Grand Prix,79.292,5.0,78.794,3.0,78.794,77.944
0,2021,LAT,Williams,Hungarian Grand Prix,79.479,2.0,78.821,6.0,78.821,78.036
0,2021,MAZ,Haas F1 Team,Hungarian Grand Prix,81.881,4.0,79.933,2.0,79.933,78.922
0,2021,VER,Red Bull Racing,Belgian Grand Prix,104.472,2.0,116.924,6.0,116.924,119.765
0,2021,RUS,Williams,Belgian Grand Prix,106.665,2.0,119.492,6.0,119.492,120.086
0,2021,HAM,Mercedes,Belgian Grand Prix,104.544,3.0,117.996,4.0,117.996,120.099
0,2021,RIC,McLaren,Belgian Grand Prix,106.118,2.0,120.456,10.0,120.456,120.864
0,2021,VET,Aston Martin,Belgian Grand Prix,105.336,2.0,119.436,9.0,119.436,120.935
0,2021,GAS,AlphaTauri,Belgian Grand Prix,104.965,4.0,119.324,5.0,119.324,121.164
0,2021,PER,Red Bull Racing,Belgian Grand Prix,105.404,5.0,117.871,5.0,117.871,122.112
0,2021,BOT,Mercedes,Belgian Grand Prix,104.513,2.0,119.808,8.0,119.808,122.502
0,2021,OCO,Alpine,Belgian Grand Prix,105.302,2.0,118.913,5.0,118.913,123.513
0,2021,NOR,McLaren,Belgian Grand Prix,105.386,2.0,118.509,3.0,118.509,116.025
0,2021,LEC,Ferrari,Belgian Grand Prix,106.836,4.0,121.37,6.0,121.37,117.721
0,2021,LAT,Williams,Belgian Grand Prix,106.198,4.0,119.981,6.0,119.981,118.056
0,2021,SAI,Ferrari,Belgian Grand Prix,105.517,2.0,120.749,6.0,120.749,118.137
0,2021,ALO,Alpine,Belgian Grand Prix,104.953,2.0,119.613,7.0,119.613,118.205
0,2021,STR,Aston Martin,Belgian Grand Prix,105.18,2.0,119.205,8.0,119.205,118.231
0,2021,GIO,Alfa Romeo Racing,Belgian Grand Prix,105.789,2.0,121.512,8.0,121.512,122.306
0,2021,TSU,AlphaTauri,Belgian Grand Prix,105.758,4.0,121.51,8.0,121.51,122.413
0,2021,MSC,Haas F1 Team,Belgian Grand Prix,107.529,2.0,121.269,5.0,121.269,123.973
0,2021,RAI,Alfa Romeo Racing,Belgian Grand Prix,105.967,2.0,124.382,4.0,124.382,124.452
0,2021,MAZ,Haas F1 Team,Belgian Grand Prix,107.335,2.0,121.792,2.0,121.792,124.939
0,2021,VER,Red Bull Racing,Dutch Grand Prix,71.264,3.0,69.623,2.0,69.623,68.885
0,2021,HAM,Mercedes,Dutch Grand Prix,71.911,2.0,70.417,2.0,70.417,68.923
0,2021,BOT,Mercedes,Dutch Grand Prix,71.132,5.0,70.179,2.0,70.179,69.222
0,2021,GAS,AlphaTauri,Dutch Grand Prix,71.462,6.0,71.005,2.0,71.005,69.478
0,2021,LEC,Ferrari,Dutch Grand Prix,70.902,2.0,70.896,2.0,70.896,69.527
0,2021,SAI,Ferrari,Dutch Grand Prix,71.056,2.0,71.94,2.0,71.94,69.537
0,2021,GIO,Alfa Romeo Racing,Dutch Grand Prix,71.678,2.0,71.299,6.0,71.299,69.59
0,2021,OCO,Alpine,Dutch Grand Prix,71.074,2.0,71.18,2.0,71.18,69.933
0,2021,ALO,Alpine,Dutch Grand Prix,71.28,7.0,70.67,2.0,70.67,69.956
0,2021,RIC,McLaren,Dutch Grand Prix,72.157,5.0,71.013,2.0,71.013,70.166
0,2021,RUS,Williams,Dutch Grand Prix,72.855,2.0,71.274,2.0,71.274,70.332
0,2021,STR,Aston Martin,Dutch Grand Prix,72.136,7.0,70.842,2.0,70.842,70.367
0,2021,NOR,McLaren,Dutch Grand Prix,71.488,4.0,70.781,4.0,70.781,70.406
0,2021,LAT,Williams,Dutch Grand Prix,72.61,2.0,71.083,2.0,71.083,71.161
0,2021,TSU,AlphaTauri,Dutch Grand Prix,72.096,6.0,71.98,4.0,71.98,71.314
0,2021,PER,Red Bull Racing,Dutch Grand Prix,71.946,4.0,70.526,2.0,70.526,70.53
0,2021,VET,Aston Martin,Dutch Grand Prix,71.713,4.0,70.872,2.0,70.872,70.731
